審議回次,種類,提出回次,提出番号,件名,議案URL,議案要旨,提出法律案,議案審議情報一覧 - 提出日,議案審議情報一覧 - 衆議院から受領／提出日,議案審議情報一覧 - 衆議院へ送付／提出日,議案審議情報一覧 - 先議区分,議案審議情報一覧 - 継続区分,参議院委員会等経過情報 - 本付託日,参議院委員会等経過情報 - 付託委員会等,参議院委員会等経過情報 - 議決日,参議院委員会等経過情報 - 議決・継続結果,参議院本会議経過情報 - 議決日,参議院本会議経過情報 - 議決,参議院本会議経過情報 - 採決態様,参議院本会議経過情報 - 採決方法,参議院本会議経過情報 - 投票結果,衆議院委員会等経過情報 - 本付託日,衆議院委員会等経過情報 - 付託委員会等,衆議院委員会等経過情報 - 議決日,衆議院委員会等経過情報 - 議決・継続結果,衆議院本会議経過情報 - 議決日,衆議院本会議経過情報 - 議決,衆議院本会議経過情報 - 採決態様,衆議院本会議経過情報 - 採決方法,その他の情報 - 公布年月日,その他の情報 - 法律番号,成立法律
171,人事案件,171,19,情報公開・個人情報保護審査会委員に中村晶子君を任命することについて同意を求めるの件,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17121171019.htm,,,2009-06-04,,,,,,,2009-06-05,同意,2009-06-05,同意,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0605-v003.htm,,,2009-06-04,,2009-06-04,同意,全会一致,異議の有無,,,
171,人事案件,171,20,預金保険機構理事に田邉昌徳君、波多野睦夫君及び井上美昭君を任命することについて同意を求めるの件,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17121171020.htm,,,2009-06-04,,,,,,,2009-06-05,同意,2009-06-05,同意,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0605-v004.htm,,,2009-06-04,,2009-06-04,同意,多数,起立,,,
171,人事案件,171,21,労働保険審査会委員に伊藤博元君を任命することについて同意を求めるの件,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17121171021.htm,,,2009-06-04,,,,,,,2009-06-05,同意,2009-06-05,同意,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0605-v003.htm,,,2009-06-04,,2009-06-04,同意,全会一致,異議の有無,,,
171,人事案件,171,22,中央社会保険医療協議会委員に小林麻理君及び森田朗君を任命することについて同意を求めるの件,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17121171022.htm,,,2009-06-04,,,,,,,2009-06-05,同意,2009-06-05,同意,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0605-v003.htm,,,2009-06-04,,2009-06-04,同意,全会一致,異議の有無,,,
171,人事案件,171,23,運輸審議会委員に松田英三君を任命することについて同意を求めるの件,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17121171023.htm,,,2009-06-04,,,,,,,2009-06-05,同意,2009-06-05,同意,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0605-v003.htm,,,2009-06-04,,2009-06-04,同意,全会一致,異議の有無,,,
171,歳入歳出決算,170,1,平成十九年度一般会計歳入歳出決算、平成十九年度特別会計歳入歳出決算、平成十九年度国税収納金整理資金受払計算書、平成十九年度政府関係機関決算書,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17141170001.htm,,,2008-11-21,,,,,2008-11-26,決算委員会,2009-06-29,是認しない,2009-07-01,是認しない,少数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0701-v001.htm,2009-01-05,決算行政監視委員会,2009-06-24,,2009-06-25,議決,多数,起立,,,
171,国有財産増減等計算書,170,1,平成十九年度国有財産増減及び現在額総計算書,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17145170001.htm,,,2008-11-21,,,,,2008-11-26,決算委員会,2009-06-29,是認しない,2009-07-01,是認しない,少数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0701-v003.htm,2009-01-05,決算行政監視委員会,2009-06-24,是認,2009-06-25,是認,多数,起立,,,
171,国有財産無償貸付状況,170,1,平成十九年度国有財産無償貸付状況総計算書,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17147170001.htm,,,2008-11-21,,,,,2008-11-26,決算委員会,2009-06-29,是認,2009-07-01,是認しない,少数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0701-v004.htm,2009-01-05,決算行政監視委員会,2009-06-24,是認,2009-06-25,是認,多数,起立,,,
171,NHK決算,171,1,日本放送協会平成十九年度財産目録、貸借対照表及び損益計算書並びにこれに関する説明書,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17149171001.htm,,,2009-02-06,,,,,2009-06-24,総務委員会,2009-06-25,是認,2009-06-26,是認,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0626-v008.htm,,,,,,,,,,,
171,決議案,171,1,雇用と住まいを確保する緊急決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171001.htm,,,2009-01-06,,,,,,,,,,,,,,,,,,,,,,,,
171,決議案,171,2,雇用と住居など国民生活の安定を確保する緊急決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171002.htm,,,2009-01-07,,,,,,,,,2009-01-07,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0107-v001.htm,,,,,,,,,,,
171,決議案,171,3,財務大臣兼内閣府特命担当大臣中川昭一君問責決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171003.htm,,,2009-02-17,,,,,,,,,,,,,,,,,,,,,,,,
171,決議案,171,4,第三十一回オリンピック競技大会及び第十五回パラリンピック競技大会東京招致に関する決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171004.htm,,,2009-03-17,,,,,,,,,2009-03-18,可決,多数,起立,,,,,,,,,,,,
171,決議案,171,5,北朝鮮による飛翔体発射に対して自制を求める決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171005.htm,,,2009-03-30,,,,,,,,,,,,,,,,,,,,,,,,
171,決議案,171,6,北朝鮮による飛翔体発射に対して自制を求める決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171006.htm,,,2009-03-30,,,,,,,,,2009-03-31,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0331-v001.htm,,,,,,,,,,,
171,決議案,171,7,北朝鮮によるミサイル発射に抗議する決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171007.htm,,,2009-04-07,,,,,,,,,2009-04-08,可決,多数,起立,,,,,,,,,,,,
171,決議案,171,8,北朝鮮核実験実施に対する抗議決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171008.htm,,,2009-05-27,,,,,,,,,2009-05-27,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0527-v001.htm,,,,,,,,,,,
171,決議案,171,9,核兵器廃絶に向けた取り組みの強化を求める決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171009.htm,,,2009-06-17,,,,,,,,,2009-06-17,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0617-v001.htm,,,,,,,,,,,
171,決議案,171,10,内閣総理大臣麻生太郎君問責決議案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17151171010.htm,,,2009-07-13,,,,,,,,,2009-07-14,可決,多数,記名,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/171/171-0714-v001.htm,,,,,,,,,,,
171,規程案,171,1,参議院事務局職員定員規程の一部を改正する規程案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/171/meisai/m17159171001.htm,,,2009-03-31,,,,,,,,,2009-03-31,可決,多数,起立,,,,,,,,,,,,
172,NHK決算,171,1,日本放送協会平成十九年度財産目録、貸借対照表及び損益計算書並びにこれに関する説明書,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/172/meisai/m17249171001.htm,,,2009-02-06,,,,,,,,,,,,,,2009-09-18,総務委員会,,未了,,,,,,,
173,法律案（内閣提出）,173,1,一般職の職員の給与に関する法律等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173001.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5317310.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730011730.pdf,2009-10-27,2009-11-26,,衆先議,,2009-11-26,総務委員会,2009-11-27,可決,2009-11-30,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v017.htm,2009-11-20,総務委員会,2009-11-26,可決,2009-11-26,可決,多数,起立,2009-11-30,86,
173,法律案（内閣提出）,173,2,特別職の職員の給与に関する法律等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173002.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5317320.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730021730.pdf,2009-10-27,2009-11-26,,衆先議,,2009-11-26,総務委員会,2009-11-27,可決,2009-11-30,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v018.htm,2009-11-20,総務委員会,2009-11-26,可決,2009-11-26,可決,全会一致,異議の有無,2009-11-30,87,
173,法律案（内閣提出）,173,3,国家公務員の育児休業等に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173003.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5317330.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730031730.pdf,2009-10-27,2009-11-26,,衆先議,,2009-11-26,総務委員会,2009-11-27,可決,2009-11-30,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v019.htm,2009-11-20,総務委員会,2009-11-26,可決,2009-11-26,可決,全会一致,異議の有無,2009-11-30,93,
173,法律案（内閣提出）,173,4,裁判官の報酬等に関する法律等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173004.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5317340.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730041730.pdf,2009-10-27,2009-11-26,,衆先議,,2009-11-26,法務委員会,2009-11-27,可決,2009-11-30,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v014.htm,2009-11-20,法務委員会,2009-11-20,可決,2009-11-26,可決,多数,起立,2009-11-30,90,
173,法律案（内閣提出）,173,5,検察官の俸給等に関する法律等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173005.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5317350.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730051730.pdf,2009-10-27,2009-11-26,,衆先議,,2009-11-26,法務委員会,2009-11-27,可決,2009-11-30,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v015.htm,2009-11-20,法務委員会,2009-11-20,可決,2009-11-26,可決,多数,起立,2009-11-30,91,
173,法律案（内閣提出）,173,6,裁判官の育児休業に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173006.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5317360.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730061730.pdf,2009-10-27,2009-11-26,,衆先議,,2009-11-26,法務委員会,2009-11-27,可決,2009-11-30,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v016.htm,2009-11-20,法務委員会,2009-11-20,可決,2009-11-26,可決,全会一致,異議の有無,2009-11-30,95,
173,法律案（内閣提出）,173,7,新型インフルエンザ予防接種による健康被害の救済等に関する特別措置法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173007.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5317370.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730071730.pdf,2009-10-27,2009-11-26,,衆先議,,2009-11-26,厚生労働委員会,2009-11-27,可決,2009-11-30,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v012.htm,2009-11-17,厚生労働委員会,2009-11-20,可決,2009-11-26,可決,全会一致,異議の有無,2009-12-04,98,
173,法律案（内閣提出）,173,8,独立行政法人地域医療機能推進機構法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173008.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730081730.pdf,2009-10-27,,,衆先議,,,,,,,,,,,2009-11-20,厚生労働委員会,2009-12-04,継続審査,2009-12-04,継続審査,全会一致,異議の有無,,,
173,法律案（内閣提出）,173,9,防衛省の職員の給与等に関する法律等の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173009.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5317390.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730091730.pdf,2009-10-27,2009-11-26,,衆先議,,2009-11-26,外交防衛委員会,2009-11-27,可決,2009-11-30,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v009.htm,2009-11-20,安全保障委員会,2009-11-26,可決,2009-11-26,可決,多数,起立,2009-11-30,92,
173,法律案（内閣提出）,173,10,日本郵政株式会社、郵便貯金銀行及び郵便保険会社の株式の処分の停止等に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173010.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/53173100.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730101730.pdf,2009-10-30,2009-12-01,,衆先議,,2009-12-01,総務委員会,2009-12-03,可決,2009-12-04,可決,多数,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1204-v001.htm,2009-11-20,総務委員会,2009-12-01,可決,2009-12-01,可決,多数,起立,,,
173,法律案（内閣提出）,173,11,中小企業者等に対する金融の円滑化を図るための臨時措置に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173011.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/53173110.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730111730.pdf,2009-10-30,2009-11-20,,衆先議,,2009-11-20,財政金融委員会,2009-11-27,可決,2009-11-30,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v013.htm,2009-11-17,財務金融委員会,2009-11-19,可決,2009-11-20,可決,全会一致,起立,2009-12-03,96,
173,法律案（内閣提出）,173,12,国際連合安全保障理事会決議第千八百七十四号等を踏まえ我が国が実施する貨物検査等に関する特別措置法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17303173012.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t031730121730.pdf,2009-10-30,,,衆先議,,,,,,,,,,,2009-11-20,国土交通委員会,2009-12-04,継続審査,2009-12-04,継続審査,多数,起立,,,
173,法律案（衆法）,173,1,北朝鮮特定貨物の検査等に関する特別措置法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17305173001.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t051730011730.pdf,2009-10-28,,,衆先議,,,,,,,,,,,2009-11-20,国土交通委員会,2009-12-04,継続審査,2009-12-04,継続審査,多数,起立,,,
173,法律案（衆法）,173,2,肝炎対策基本法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17305173002.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t051730021730.pdf,2009-11-10,,,衆先議,,,,,,,,,,,2009-11-18,厚生労働委員会,,,,,,,,,
173,法律案（衆法）,173,3,政治資金規正法及び政党助成法の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17305173003.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t051730031730.pdf,2009-11-11,,,衆先議,,,,,,,,,,,2009-12-01,政治倫理の確立及び公職選挙法改正に関する特別委員会,2009-12-04,継続審査,2009-12-04,継続審査,全会一致,異議の有無,,,
173,法律案（衆法）,173,4,PTA・青少年教育団体共済法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17305173004.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t051730041730.pdf,2009-11-20,,,衆先議,,,,,,,,,,,2009-12-01,文部科学委員会,2009-12-04,未了,,,,,,,
173,法律案（衆法）,173,5,児童買春、児童ポルノに係る行為等の処罰及び児童の保護等に関する法律の一部を改正する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17305173005.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t051730051730.pdf,2009-11-20,,,衆先議,,,,,,,,,,,2009-12-01,法務委員会,2009-12-04,継続審査,2009-12-04,継続審査,全会一致,異議の有無,,,
173,法律案（衆法）,173,6,障害者虐待の防止、障害者の養護者に対する支援等に関する法律案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17305173006.htm,,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t051730061730.pdf,2009-11-25,,,衆先議,,,,,,,,,,,2009-12-01,厚生労働委員会,2009-12-04,継続審査,2009-12-04,継続審査,全会一致,異議の有無,,,
173,法律案（衆法）,173,7,肝炎対策基本法案,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/meisai/m17305173007.htm,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/5517370.pdf,https://www.sangiin.go.jp/japanese/joho1/kousei/gian/173/pdf/t051730071730.pdf,2009-11-26,2009-11-26,,衆先議,,2009-11-26,厚生労働委員会,2009-11-27,可決,2009-11-30,可決,全会一致,押しボタン,https://www.sangiin.go.jp/japanese/joho1/kousei/vote/173/173-1130-v010.htm,,,,,2009-11-26,可決,全会一致,異議の有無,2009-12-04,97,
